timestamp,solar_power_kw,load_demand_kw,battery_soc_percent,battery_power_kw,grid_power_kw,electricity_price_per_kwh,operational_cost_usd,battery_soh,grid_voltage_pu,grid_frequency_hz,temperature,irradiance,battery_temp_c,pv_temp_c,inverter_temp_c,data_quality,solar_target_15min,solar_target_1hr,solar_target_4hr,solar_target_24hr,load_target_15min,load_target_1hr,load_target_4hr,load_target_24hr,net_load,netload_target_15min,netload_target_1hr,netload_target_4hr,netload_target_24hr,fault_active,fault_type,soc_at_limit,quality_mismatch
2022-06-03 10:15:00,441.7660547822167,330.805,0.0,-55.5805,-55.380554782216706,0.15,5.361,99.6589779,0.987905231,50.0518793,24.89547806,1421.3,25.21,39.15,40.16,1,500.467,481.769,483.856,485.99,331.883,376.268,311.52,103.5,-110.9610547822167,-168.584,-195.177,-172.336,-382.49,0,normal,1,0
2022-06-03 10:30:00,293.30115383005233,331.883,6.600184375,-100.0,138.58184616994765,0.15,6.322,99.93853234,1.003889787,50.08635282,25.65945393,1501.4,25.51,39.99,39.54,1,486.043,473.667,467.944,479.871,280.389,302.031,277.904,86.488,38.58184616994765,-205.654,-317.527,-190.04,-393.383,0,normal,0,0
2022-06-03 10:45:00,132.5002132682194,280.389,18.47518437,-100.0,247.8887867317806,0.15,7.712,99.78752983,1.002514736,50.01714693,24.8631048,1458.1,25.1,39.07,39.45,1,0.0,488.13,488.755,471.417,350.779,306.274,352.98,103.5,147.8887867317806,600.779,-254.205,-135.775,-367.917,0,normal,0,0
2022-06-03 11:00:00,0.0,350.779,30.35018437,-100.0,450.779,0.15,-3.779,99.52162367,0.998057309,50.11526481,25.51965924,0.0,29.02,26.02,35.91,1,481.769,472.418,500.259,0.0,376.268,280.113,315.524,83.735,350.779,-195.177,-192.305,-184.735,146.536,1,inverter_trip,0,0
2022-06-03 11:15:00,431.32926535468374,376.268,30.35018437,89.676,-144.73726535468376,0.15,0.593,99.74278336,0.992442085,49.87825962,24.57115275,1445.3,29.72,39.11,38.12,1,473.667,478.892,489.85,473.52,302.031,319.879,320.376,87.005,-55.06126535468377,-317.527,-159.013,-169.474,-469.247,0,normal,0,0
2022-06-03 11:30:00,444.2240362230243,302.031,30.42571069,100.0,-242.1930362230243,0.15,0.965,99.65795928,1.010487071,50.04679504,3.2682013199999997,1421.0,4.92,14.84,13.97,0,488.13,484.812,465.475,489.302,306.274,303.168,311.347,94.683,-142.1930362230243,-254.205,-181.644,-154.128,-394.619,1,sensor_failure,0,0
2022-06-03 11:45:00,443.15537263643483,306.274,17.26781595,72.349,-209.23037263643482,0.15,4.107,99.80938126,1.016554071,49.88297193,25.14708576,1464.4,30.3,39.74,40.53,1,472.418,488.258,475.363,478.583,280.113,379.369,318.128,84.833,-136.88137263643483,-192.305,-108.889,-157.235,-393.75,0,normal,0,0
2022-06-03 12:00:00,338.38399251773086,280.113,7.748210691,63.51968,-121.79067251773085,0.15,7.211,99.64488586,0.995164385,49.88859186,23.84355462,1417.3,23.35,38.21,38.02,1,478.892,468.523,492.09,472.103,319.879,304.664,356.8,99.021,-58.27099251773086,-159.013,-163.859,-135.29,-373.082,0,normal,0,0
2022-06-03 12:15:00,423.6627767264705,319.879,0.0,54.69036,-158.47413672647048,0.15,5.963,99.71266429,0.993878331,49.93690692,25.62874263,1436.7,25.98,40.5,40.75,1,484.812,476.793,473.228,476.918,303.168,313.883,261.6,92.084,-103.78377672647048,-181.644,-162.91,-211.628,-384.834,0,normal,1,0
2022-06-03 12:30:00,437.13036882969635,303.168,0.0,45.86104,-179.82340882969635,0.15,6.812,99.77463666,1.004912077,49.90579398,26.98114972,1454.4,27.21,41.3,41.05,1,488.258,475.451,484.227,483.932,379.369,364.279,280.366,89.88,-133.96236882969635,-108.889,-111.172,-203.861,-394.052,0,normal,1,0
2022-06-03 12:45:00,445.5843696481184,379.369,0.0,37.03172,-103.24708964811839,0.15,4.083,99.81071345,0.996419706,49.94520042,25.61307055,1464.8,25.91,40.1,40.52,1,468.523,473.747,487.387,474.603,304.664,370.653,282.8,98.668,-66.21536964811838,-163.859,-103.094,-204.587,-375.935,0,normal,1,0
2022-06-03 13:00:00,428.950477786987,304.664,0.0,28.2024,-152.48887778698702,0.15,6.145,99.60410829,0.998606028,49.97858497,27.53353994,1405.6,28.01,41.51,42.01,1,476.793,496.852,471.134,472.134,313.883,286.659,276.00323,95.266,-124.286477786987,-162.91,-210.193,-195.13077,-376.868,0,normal,1,0
2022-06-03 13:15:00,439.05073747917874,313.883,0.0,19.37308,-144.54081747917877,0.15,6.109,99.69068781,1.007396532,50.08371545,26.22452291,1430.4,26.26,40.17,40.47,1,475.451,483.856,479.419,482.316,364.279,311.52,298.752,82.609,-125.16773747917875,-111.172,-172.336,-180.667,-399.707,1,battery_fault,1,0
2022-06-03 13:30:00,321.89392528296446,364.279,0.0,10.54376,31.841314717035537,0.15,4.169,99.6766434,0.980906439,49.9678841,26.13431312,1426.4,26.5,40.36,40.82,1,473.747,467.944,449.027,482.328,370.653,277.904,279.553,93.735,42.385074717035536,-103.094,-190.04,-169.474,-388.593,0,normal,1,0
2022-06-03 13:45:00,195.87448596457094,370.653,0.0,1.71444,173.0640740354291,0.15,3.866,99.65880501,1.013183023,49.84143743,25.66715669,1421.2,25.66,40.44,39.58,1,496.852,488.755,445.765,475.146,286.659,352.98,250.9,89.453,174.77851403542908,-210.193,-135.775,-194.865,-385.693,0,normal,1,0
2022-06-03 14:00:00,340.06031894941555,286.659,0.0,-7.11488,-46.286438949415555,0.15,7.882,99.90068336,1.000726805,50.11400678,25.12786621,1490.6,25.07,40.39,40.52,1,483.856,500.259,0.0,475.489,311.52,315.524,197.846,99.504,-53.401318949415554,-172.336,-184.735,346.23,-375.985,0,normal,1,0
2022-06-03 14:15:00,446.3937490743818,311.52,0.844892,-15.9442,-118.92954907438181,0.15,6.463,99.7646361,0.995885069,49.91629099,24.93272879,1451.6,24.98,40.02,39.77,1,467.944,489.85,0.0,482.205,277.904,320.376,188.752,86.932,-134.8737490743818,-190.04,-169.474,330.316,-395.273,1,battery_fault,0,0
2022-06-03 14:30:00,434.71236872597075,277.904,2.73826575,-24.77352,-132.03484872597076,0.15,7.126,99.59804954,0.999107658,49.99412796,24.89388303,1403.8,25.02,38.4,40.36,1,488.755,465.475,0.816,466.156,352.98,311.347,220.59,76.5,-156.80836872597075,-135.775,-154.128,384.604,-389.656,0,normal,0,0
2022-06-03 14:45:00,291.8198891611014,352.98,5.68012125,-33.60284,94.76295083889862,0.15,5.092,99.81592413,0.999624294,50.04465365,25.72701958,1466.3,25.66,40.77,40.39,0,500.259,475.363,0.0,466.544,315.524,318.128,202.335,90.155,61.16011083889862,-184.735,-157.235,354.086,-376.389,0,normal,0,1
2022-06-03 15:00:00,212.9966977574818,315.524,9.6704585,-42.43216,144.9594622425182,0.15,6.928,99.93635355,0.982687987,50.01996104,23.30680946,1500.8,23.3,38.54,38.5,1,489.85,492.09,0.0,473.125,320.376,356.8,191.414,96.446,102.5273022425182,-169.474,-135.29,334.974,-376.679,0,normal,0,0
2022-06-03 15:15:00,220.42583317263018,320.376,14.7092775,-51.26148,151.2116468273698,0.15,6.355,99.82738446,1.014949382,50.10941795,23.16674686,1469.6,22.98,37.49,38.0,1,465.475,473.228,0.065,477.949,311.347,261.6,148.937,88.14,99.9501668273698,-154.128,-211.628,260.526,-389.809,0,normal,0,0
2022-06-03 15:30:00,412.3976190678755,311.347,20.79657825,-60.0908,-40.959819067875515,0.15,5.78,99.57220093,1.000413256,50.04790031,23.11944564,1396.4,23.09,37.15,37.1,1,475.363,484.227,0.721,482.958,318.128,280.366,144.494,90.753,-101.05061906787552,-157.235,-203.861,251.603,-392.205,0,normal,0,0
2022-06-03 15:45:00,418.379830733387,318.128,27.93236075,-68.92012,-31.331710733387013,0.15,5.896,99.67571452,1.004430021,49.91386904,26.28829523,1426.1,26.82,40.37,40.54,1,492.09,487.387,0.0,494.081,356.8,282.8,141.867,85.373,-100.25183073338701,-135.29,-204.587,248.267,-408.708,0,normal,0,0
2022-06-03 16:00:00,459.5914761856282,356.8,36.116625,-77.74944,-25.04203618562819,0.15,5.073,99.85082905,1.009515498,50.2,23.5303429,1476.3,23.4,37.6,38.9,1,473.228,471.134,0.582,0.0,261.6,276.00323,134.68,103.5,-102.7914761856282,-211.628,-195.13077,234.672,181.125,0,normal,0,0
2022-06-03 16:15:00,468.51470815698093,261.6,45.349371,-86.57876,-120.3359481569809,0.15,7.936,99.65337098,0.989788375,50.01943335,23.3044922,1419.7,23.48,38.54,38.24,1,484.227,479.419,0.005,478.46,280.366,298.752,107.508,82.228,-206.9147081569809,-203.861,-180.667,188.13,-483.734,0,normal,0,0
2022-06-03 16:30:00,454.0980873265525,280.366,55.63059875,-95.40808,-78.32400732655252,0.15,7.645,99.76851987,1.004734719,49.98526598,21.94248533,1452.7,21.57,36.33,36.83,1,487.387,449.027,0.0,479.806,282.8,279.553,111.353,76.5,-173.73208732655252,-204.587,-169.474,179.366,-403.306,0,normal,0,0
2022-06-03 16:45:00,475.1713996259432,282.8,66.96030825,-100.0,-92.37139962594318,0.15,7.672,99.80160134,0.997323589,50.09639254,23.6233423,1462.2,23.72,39.16,38.68,1,471.134,445.765,0.231,470.412,276.00323,250.9,118.605,84.868,-192.37139962594318,-195.13077,-194.865,118.374,-385.544,0,normal,0,0
2022-06-03 17:00:00,454.5116396391127,276.00323,78.83530825,-100.0,-78.5084096391127,0.08,3.903,99.63144488,1.008467708,50.02494509,21.43634292,1413.4,21.77,35.54,35.81,1,479.419,0.0,0.1,479.811,298.752,197.846,95.278,76.5,-178.5084096391127,-180.667,346.23,95.178,-403.311,1,cyber_attack,0,0
2022-06-03 17:15:00,450.01264858925015,298.752,90.71030825,-100.0,-51.26064858925014,0.08,3.613,99.7181854,0.978727726,50.03992282,21.76708321,1438.3,22.24,36.24,36.91,1,449.027,0.0,0.0,477.231,279.553,188.752,118.512,87.836,-151.26064858925014,-169.474,330.316,118.512,-389.395,0,normal,0,0
2022-06-03 17:30:00,399.22932249603326,279.553,100.0,-100.0,-19.676322496033265,0.08,3.389,99.4000112,0.999009057,50.2,37.2349437,1347.1,40.48,53.78,54.45,0,445.765,0.816,0.035,483.071,250.9,220.59,120.74,87.908,-119.67632249603326,-194.865,384.604,120.705,-395.163,1,sensor_failure,1,0
2022-06-03 17:45:00,423.32240184443816,250.9,100.0,-100.0,-72.42240184443816,0.08,3.897,99.62169917,0.993971793,49.97248786,21.71318313,1337.3,21.47,34.98,35.4,1,0.0,0.0,0.0,0.0,197.846,202.335,143.808,92.692,-172.42240184443816,346.23,354.086,143.808,162.211,0,normal,1,0
2022-06-03 18:00:00,0.0,197.846,100.0,-100.0,297.846,0.08,-0.989,99.69888112,1.00432263,49.96822391,19.57616646,0.0,22.58,19.23,30.15,1,0.0,0.0,0.057,0.26,188.752,191.414,131.63,84.908,197.846,330.316,334.974,131.573,148.134,0,normal,1,0
2022-06-03 18:15:00,0.0,188.752,100.0,-100.0,288.752,0.08,-0.944,99.59935961,1.004700442,50.01165785,19.23438884,0.0,22.21,19.16,28.47,1,0.816,0.065,0.331,0.766,220.59,148.937,146.222,50.807,188.752,384.604,260.526,145.891,87.572,0,normal,1,0
2022-06-03 18:30:00,0.7923618672352687,220.59,100.0,-100.0,319.79763813276475,0.08,-1.099,99.88737906,0.992923741,50.10715159,20.73410634,1.38e-13,23.75,21.21,30.04,1,0.0,0.721,0.793,0.0,202.335,144.494,133.677,52.338,219.79763813276475,354.086,251.603,132.884,91.592,0,normal,1,0
2022-06-03 18:45:00,0.0,202.335,100.0,-100.0,302.33500000000004,0.08,-1.012,99.58112379,0.992878261,49.8493466,35.80734345,0.0,38.69,35.8,46.65,1,0.0,0.0,0.0,0.201,191.414,141.867,134.044,47.244,202.335,334.974,248.267,134.044,82.325,1,heat_wave,1,0
2022-06-03 19:00:00,0.0,191.414,100.0,-100.0,291.414,0.08,-0.957,99.68013348,0.998893346,49.80344441,19.01186199,0.0,21.98,18.83,29.82,1,0.065,0.582,1.0,0.345,148.937,134.68,130.264,47.12,191.414,260.526,234.672,129.197,81.856,0,normal,1,0
2022-06-03 19:15:00,0.0,148.937,100.0,-100.0,248.937,0.08,-0.744,99.73721199,0.991033578,49.94128847,19.13157186,0.0,22.46,18.87,28.78,1,0.721,0.005,0.0,0.0,144.494,107.508,141.908,63.151,148.937,251.603,188.13,141.908,110.514,0,normal,1,0
2022-06-03 19:30:00,0.0,144.494,100.0,-100.0,244.494,0.08,-0.719,99.86826526,1.008419837,49.8366077,37.2349437,0.0,44.13,41.64,51.4,1,0.0,0.0,0.0,0.112,141.867,111.353,104.36,46.993,144.494,248.267,179.366,104.36,82.042,1,heat_wave,1,0
2022-06-03 19:45:00,0.0,141.867,100.0,-100.0,241.867,0.08,-0.709,99.58055172,0.996307928,49.95751687,17.62675727,0.0,20.48,17.57,26.93,1,0.582,0.231,0.294,0.006,134.68,118.605,131.332,59.158,141.867,234.672,118.374,131.038,103.516,0,normal,1,0
2022-06-03 20:00:00,0.0,134.68,100.0,-100.0,234.68,0.08,-0.67,99.84045431,0.970930118,50.05024997,16.77697432,0.0,19.78,16.67,26.75,1,0.005,0.1,0.14,0.049,107.508,95.278,89.2,65.5,134.68,188.13,95.178,89.06,114.539,1,cyber_attack,1,0
2022-06-03 20:15:00,0.0,107.508,100.0,-80.627,188.135,0.08,-0.538,99.72516124,0.996251779,49.91092511,17.28203621,0.0,19.99,17.02,27.22,1,0.0,0.0,0.0,0.0,111.353,118.512,104.333,82.092,107.508,179.366,118.512,104.333,143.661,0,normal,1,0
2022-06-03 20:30:00,0.0,111.353,100.0,-68.013,179.36599999999999,0.08,-0.867,99.62598707,0.989614562,49.85731734,37.2349437,0.0,43.97,41.09,51.24,1,0.231,0.035,0.0,0.012,118.605,120.74,105.997,80.845,111.353,118.374,120.705,105.997,141.458,1,heat_wave,1,0
2022-06-03 20:45:00,0.0,118.605,100.0,-59.85882051,178.46382051,0.08,-2.367,99.77034828,0.983687242,50.00693372,17.43356246,0.0,17.65,17.02,27.55,1,0.1,0.0,0.0,0.249,95.278,143.808,114.448,93.06,118.605,95.178,143.808,114.448,162.419,0,normal,1,0
2022-06-03 21:00:00,0.0,95.278,100.0,-51.70464103,146.98264103,0.08,-1.904,99.7440439,0.987625734,50.08625435,17.52033897,0.0,17.65,17.12,26.64,1,0.0,0.057,0.0,0.726,118.512,131.63,100.595,84.368,95.278,118.512,131.573,100.595,146.374,0,normal,1,0
2022-06-03 21:15:00,0.0,118.512,100.0,-43.55046154,162.06246154000002,0.08,-2.37,99.66411624,1.001094085,49.83050266,15.24964254,0.0,15.08,15.25,25.46,1,0.035,0.331,0.425,0.48,120.74,146.222,96.189,77.131,118.512,120.705,145.891,95.764,134.139,0,normal,1,0
2022-06-03 21:30:00,0.0,120.74,100.0,-35.39628205,156.13628205,0.08,-2.414,99.73111814,1.013286408,50.08202324,14.04217934,0.0,13.82,13.27,24.64,1,0.0,0.793,0.179,1.0,143.808,133.677,85.445,71.216,120.74,143.808,132.884,85.266,122.743,0,normal,1,0
2022-06-03 21:45:00,0.0,143.808,100.0,-27.24210256,171.05010256,0.08,-2.876,99.68560657,1.003131845,50.08173062,16.5832829,0.0,16.44,17.17,26.08,1,0.057,0.0,0.0,0.0,131.63,134.044,93.948,87.459,143.808,131.573,134.044,93.948,153.053,0,normal,1,0
2022-06-03 22:00:00,0.0,131.63,100.0,-19.08792308,150.71792308,0.08,-2.631,99.73548967,0.993934966,50.09540851,16.48716215,0.0,16.42,17.27,26.63,1,0.331,1.0,0.45,0.436,146.222,130.264,62.72,61.903,131.63,145.891,129.197,62.27,107.567,0,normal,1,0
2022-06-03 22:15:00,0.0,146.222,100.0,-10.93374359,157.15574359000001,0.08,-2.918,99.790351,1.004559042,50.12184802,15.19661594,0.0,15.05,15.13,25.83,1,0.793,0.0,0.154,0.092,133.677,141.908,81.549,87.304,146.222,132.884,141.908,81.395,152.621,0,normal,1,0
2022-06-03 22:30:00,0.0,133.677,100.0,-2.779564103,136.456564103,0.08,-2.658,99.88273961,0.995409097,50.2,13.7160989,0.0,13.61,14.06,22.91,1,0.0,0.0,0.406,1.0,134.044,104.36,76.772,81.441,133.677,134.044,104.36,76.366,140.606,0,normal,1,0
2022-06-03 22:45:00,0.0,134.044,100.0,5.374615385,128.669384615,0.08,-2.681,99.60035638,0.993053996,49.9643908,14.67995521,0.0,14.83,14.84,24.25,1,1.0,0.294,0.315,0.0,130.264,131.332,89.329,106.311,134.044,129.197,131.038,89.014,186.044,0,normal,1,0
2022-06-03 23:00:00,0.0,130.264,99.29281377,13.52879487,116.73520513000001,0.08,-2.584,99.93744127,0.988456373,50.01095716,13.08592156,0.0,12.97,12.93,22.51,1,0.0,0.14,0.0,0.0,141.908,89.2,86.191,98.401,130.264,141.908,89.06,86.191,172.202,0,normal,0,0
2022-06-03 23:15:00,0.0,141.908,97.51270918,21.68297436,120.22502563999998,0.08,-2.838,99.52892915,0.982481712,49.95835616,14.84730054,0.0,14.84,15.31,24.78,1,0.0,0.0,0.0,0.0,104.36,104.333,88.384,104.074,141.908,104.36,104.333,88.384,182.13,0,normal,0,0
2022-06-03 23:30:00,0.0,104.36,94.65968623,29.83715385,74.52284614999999,0.08,-2.087,99.70895942,0.996100763,50.00019768,12.85315464,0.0,12.85,12.55,23.21,1,0.294,0.0,0.374,0.0,131.332,105.997,79.145,107.65,104.36,131.038,105.997,78.771,107.65,1,battery_fault,0,0
2022-06-03 23:45:00,0.0,131.332,90.73374494,37.99133333,93.34066666999999,0.08,-2.621,99.78296965,1.001580535,50.15328734,13.90431626,0.0,14.73,14.35,24.01,1,0.14,0.0,0.305,0.0,89.2,114.448,67.509,97.173,131.332,89.06,114.448,67.204,97.173,0,normal,0,0
2022-06-04 00:00:00,0.0,89.2,85.73488529,46.14551282,43.05448718,0.072,-1.603,99.61430608,0.999033763,49.86549855,12.99566217,0.0,12.76,12.69,22.91,1,0.0,0.0,0.0,0.0,104.333,100.595,58.369,72.992,89.2,104.333,100.595,58.369,72.992,0,normal,0,0
2022-06-04 00:15:00,0.0,104.333,79.66310729,54.29969231,50.03330769,0.072,-1.878,99.52393694,0.995840331,49.91389503,14.12682469,0.0,13.97,15.42,24.17,0,0.0,0.425,0.059,0.075,105.997,96.189,61.065,83.653,104.333,105.997,95.764,61.006,83.578,0,normal,0,1
2022-06-04 00:30:00,0.0,105.997,72.51841093,62.45387179,43.54312821,0.072,-1.908,99.56539467,0.990542539,50.13771809,13.63365832,0.0,13.55,14.02,24.48,1,0.0,0.179,0.639,0.171,114.448,85.445,38.25,56.162,105.997,114.448,85.266,37.611,55.991,0,normal,0,0
2022-06-04 00:45:00,0.0,114.448,64.30079622,70.60805128,43.839948719999995,0.072,-2.06,99.5369068,1.006082462,50.10200365,14.1767621,0.0,13.82,14.08,24.41,1,0.0,0.0,0.0,1.0,100.595,93.948,48.1,66.227,114.448,100.595,93.948,48.1,65.21515774,0,normal,0,0
2022-06-04 01:00:00,0.0,100.595,55.01026316,78.76223077,21.832769229999997,0.072,-1.811,99.52727042,0.986828681,49.96368684,14.2267956,0.0,13.99,14.52,23.94,1,0.425,0.45,0.274,0.475,96.189,62.72,49.788,70.003,100.595,95.764,62.27,49.514,69.528,0,normal,0,0
2022-06-04 01:15:00,0.0,96.189,44.64681174,86.91641026,9.272589739999987,0.072,-1.724,99.67116711,1.007760279,50.0854402,13.21778601,0.0,13.3,12.67,23.25,1,0.179,0.154,0.0,0.0,85.445,81.549,52.496,85.61,96.189,85.266,81.395,52.496,85.61,0,normal,0,0
2022-06-04 01:30:00,0.0,85.445,33.21044197,95.07058974,-9.62558974000001,0.072,-1.535,99.62190845,0.98997783,50.03412158,14.83132211,0.0,15.07,14.98,25.39,1,0.0,0.406,0.0,0.0,93.948,76.772,29.96478494,83.39,85.445,93.948,76.366,29.96478494,83.39,0,normal,0,0
2022-06-04 01:45:00,0.0,93.948,20.70115385,100.0,-6.052000000000007,0.072,-1.691,99.51691594,0.992475648,50.15002746,14.15567939,0.0,14.05,13.75,24.27,1,0.45,0.315,0.549,0.246,62.72,89.329,49.801,84.331,93.948,62.27,89.014,49.252,84.085,1,cyber_attack,0,0
2022-06-04 02:00:00,0.0,62.72,7.543259109,100.0,-37.28,0.072,-1.121,99.67616688,0.985332148,50.00745096,13.81531857,0.0,13.46,14.3,23.92,1,0.154,0.0,0.413,0.0,81.549,86.191,51.176,70.074,62.72,81.395,86.191,50.763,70.074,0,normal,0,0
2022-06-04 02:15:00,0.0,81.549,0.0,100.0,-18.450999999999993,0.072,-1.465,99.61693685,0.942937711,50.10256321,17.04477413,0.0,17.73,16.71,27.83,1,0.406,0.0,1.0,0.916,76.772,88.384,39.112,62.89,81.549,76.366,88.384,-500.0,61.974,1,grid_problem,1,0
2022-06-04 02:30:00,0.0,76.772,0.0,100.0,-23.227999999999994,0.072,-1.375,99.66749311,1.009753125,50.2,15.28027774,0.0,15.58,15.47,25.58,1,0.315,0.374,1.0,0.59,89.329,79.145,41.164,56.975,76.772,89.014,78.771,-500.0,56.385,0,normal,1,0
2022-06-04 02:45:00,0.0,89.329,0.0,100.0,-10.671000000000006,0.072,-1.602,99.64916978,1.005156281,50.05980992,14.65058702,0.0,14.72,15.5,24.05,1,0.0,0.305,1.0,0.0,86.191,67.509,46.039,64.82,89.329,86.191,67.204,-500.0,64.82,0,normal,1,0
2022-06-04 03:00:00,0.0,86.191,0.0,100.0,-13.808999999999997,0.072,-1.551,99.5033074,1.009784221,50.00493282,17.17256384,0.0,16.87,18.15,26.9,1,0.0,0.0,1.0,0.0,88.384,58.369,45.228,46.479,86.191,88.384,58.369,-500.0,46.479,0,normal,1,0
2022-06-04 03:15:00,0.0,88.384,0.0,100.0,-11.616,0.072,-1.591,99.53018879,1.005221425,50.0722447,17.59917492,0.0,17.8,18.4,26.8,1,0.374,0.059,1.0,0.677,79.145,61.065,48.423,57.721,88.384,78.771,61.006,-500.0,57.044,0,normal,1,0
2022-06-04 03:30:00,0.0,79.145,0.0,100.0,-20.855000000000004,0.072,-1.418,99.66093626,0.875943473,49.96347191,15.61200989,0.0,15.68,15.47,25.68,1,0.305,0.639,1.0,0.0,67.509,38.25,46.912,53.34,79.145,67.204,37.611,-500.0,53.34,1,grid_problem,1,0
2022-06-04 03:45:00,0.0,67.509,0.0,100.0,-32.491,0.072,-1.21,99.64724392,0.996692108,50.2,16.1047568,0.0,16.44,15.11,25.87,1,0.0,0.0,1.0,0.619,58.369,48.1,43.919,60.451,67.509,58.369,48.1,-434.826,59.832,0,normal,1,0
2022-06-04 04:00:00,0.0,58.369,0.0,100.0,-41.631,0.072,-1.051,99.58411674,0.992198009,50.0180071,16.01199718,0.0,16.17,15.63,26.01,1,0.059,0.274,1.0,0.0,61.065,49.788,88.531,52.894,58.369,61.006,49.514,-392.384,52.894,0,normal,1,0
2022-06-04 04:15:00,0.0,61.065,0.0,100.0,-38.935,0.072,-1.098,99.59793963,1.013305749,49.97270667,16.85280725,0.0,16.85,15.86,27.66,1,0.639,0.0,1.0,0.0,38.25,52.496,88.566,60.444,61.065,37.611,52.496,-397.107,60.444,0,normal,1,0
2022-06-04 04:30:00,0.0,38.25,0.0,100.0,-61.75,0.072,-0.677,99.71397339,0.988032114,49.9164311,16.80093745,0.0,16.31,16.22,26.18,1,0.0,0.0,1.0,0.003,48.1,29.96478494,86.162,49.449,38.25,48.1,29.96478494,-386.01,49.446,0,normal,1,0
2022-06-04 04:45:00,0.0,48.1,0.0,100.0,-51.9,0.072,-0.866,99.52704976,1.008936977,50.10972202,17.18482703,0.0,16.9,17.33,27.02,1,0.274,0.549,1.0,0.023,49.788,49.801,95.681,51.75,48.1,49.514,49.252,-404.293,51.727,0,normal,1,0
2022-06-04 05:00:00,0.0,49.788,0.0,100.0,-50.212,0.072,-0.891,99.64091663,1.008929539,50.08671874,18.77984621,0.0,19.14,17.58,29.34,1,0.0,0.413,1.0,0.0,52.496,51.176,84.531,49.225,49.788,52.496,50.763,-385.848,49.225,1,battery_fault,1,0
2022-06-04 05:15:00,22.113538616458378,52.496,0.0,100.0,-69.61753861645838,0.072,-0.945,99.56598763,1.018296202,49.95026456,19.00691418,0.0,18.75,18.39,28.56,1,0.0,1.0,1.0,0.311,29.96478494,39.112,82.032,38.25,30.382461383541624,29.96478494,-500.0,-386.358,37.939,0,normal,1,0
2022-06-04 05:30:00,22.055280795697072,29.96478494,0.0,100.0,-92.09049585569707,0.072,-0.539,99.56443878,0.995903134,50.05764513,18.68472839,0.0,18.82,18.19,28.39,1,0.549,1.0,1.0,0.0,49.801,41.164,93.494,49.168,7.909504144302929,49.252,-500.0,-397.556,49.168,1,cyber_attack,1,0
2022-06-04 05:45:00,22.036438877364844,49.801,0.0,100.0,-72.23543887736484,0.072,-0.887,99.69608458,1.007123222,49.8491444,8.628828429,0.0,8.8,7.84,18.56,0,0.413,1.0,1.0,0.0,51.176,46.039,94.324,51.75,27.764561122635158,50.763,-500.0,-393.226,51.75,1,sensor_failure,1,0
2022-06-04 06:00:00,66.10931663209452,51.176,0.0,100.0,-114.93331663209452,0.072,-0.914,99.66874853,1.022816518,50.01849706,19.06153289,0.0,18.91,19.28,29.48,1,456.906,486.502,485.95,0.0,39.112,45.228,78.907,50.584,-14.933316632094517,-500.0,-500.0,-407.043,50.584,0,normal,1,0
2022-06-04 06:15:00,154.25507214155388,39.112,0.0,100.0,-215.1430721415539,0.072,3.02,99.66755786,0.993823583,50.04527564,19.45359238,1370.7,24.26,32.71,33.89,1,492.458,477.024,485.99,484.902,41.164,48.423,103.5,50.397,-115.14307214155389,-500.0,-500.0,-382.49,-500.0,0,normal,1,0
2022-06-04 06:30:00,286.473705405743,41.164,0.0,100.0,-345.309705405743,0.072,3.623,99.71675478,0.869250593,50.17073298,19.71775941,1477.4,24.58,34.34,35.67,1,480.189,483.084,479.871,486.785,46.039,46.912,86.488,47.696,-245.309705405743,-500.0,-500.0,-393.383,-500.0,1,grid_problem,1,0
2022-06-04 06:45:00,440.72877754729683,46.039,0.0,100.0,-494.68977754729684,0.072,3.315,99.58830728,0.9811999,49.92291812,21.05077429,1440.6,26.0,35.31,36.06,1,486.502,478.745,471.417,469.245,45.228,43.919,103.5,48.066,-394.68977754729684,-500.0,-434.826,-367.917,-500.0,0,normal,1,0
2022-06-04 07:00:00,454.4827988484762,45.228,0.0,100.0,-509.2547988484762,0.072,3.443,99.65440219,1.00712712,49.87216474,20.38997528,1459.5,25.0,36.05,35.87,1,477.024,480.915,0.0,465.334,48.423,88.531,83.735,50.344,-409.2547988484762,-500.0,-392.384,146.536,-500.0,0,normal,1,0
2022-06-04 07:15:00,456.51259473475847,48.423,0.0,100.0,-508.08959473475846,0.072,3.215,99.55518022,0.981168498,49.9104572,21.19549922,1431.1,26.14,35.37,35.07,1,483.084,485.673,473.52,492.192,46.912,88.566,87.005,38.25,-408.08959473475846,-500.0,-397.107,-469.247,-500.0,0,normal,1,0
2022-06-04 07:30:00,446.065275447308,46.912,0.0,100.0,-499.15327544730803,0.072,3.576,99.61862353,0.996276809,49.86634315,22.50592377,1449.3,28.58,36.7,37.37,0,478.745,472.172,489.302,483.162,43.919,86.162,94.683,41.338,-399.15327544730803,-434.826,-386.01,-394.619,-500.0,0,normal,1,1
2022-06-04 07:45:00,307.0561327615706,43.919,0.0,100.0,-363.1371327615706,0.072,7.827,99.57319259,1.004373132,50.13366574,21.2530368,1436.2,20.98,35.28,35.76,1,480.915,499.974,478.583,472.838,88.531,95.681,84.833,39.892,-263.1371327615706,-392.384,-404.293,-393.75,-432.946,0,normal,1,0
